symbol,name,category,type,exchange
VEE.TO,VANGUARD FTSE EMERGING MKTS ALL,N/A,ETF,TOR
ALFA,AlphaClone Alternative Alpha ET,N/A,ETF,BTS
QVAL,Alpha Architect U.S. Quantitati,N/A,ETF,BTS
RZB,"Reinsurance Group of America, I",N/A,ETF,NYQ
VWCE.DE,VANG.FTSE A.W. DLA,N/A,ETF,GER
GAL,SPDR SSgA Global Allocation ETF,N/A,ETF,PCX
QMOM,Alpha Architect U.S. Quantitati,N/A,ETF,BTS
FAAR,First Trust Alternative Absolut,N/A,ETF,NGM
VGG.TO,VANGUARD US DIV APPR IDX ETF,N/A,ETF,TOR
CSPX.AS,iSHR S&P500 B A,N/A,ETF,AMS
JAGG,JPMorgan U.S. Aggregate Bond ET,N/A,ETF,PCX
EWO,iShares Inc iShares MSCI Austri,N/A,ETF,PCX
DXG.TO,DYNAMIC ACTIVE GLOBAL DIVIDEND,N/A,ETF,TOR
FTA,First Trust Large Cap Value Alp,N/A,ETF,NGM
INKM,SPDR SSgA Income Allocation ETF,N/A,ETF,PCX
GEM,Goldman Sachs ActiveBeta Emergi,N/A,ETF,PCX
FNX,First Trust Mid Cap Core AlphaD,N/A,ETF,NGM
MLN,VanEck Vectors AMT-Free Long Mu,N/A,ETF,BTS
JJA,iPathA Series B Bloomberg Agric,N/A,ETF,PCX
HOLD,AdvisorShares Sage Core Reserve,N/A,ETF,PCX
VXC.TO,VANGUARD FTSE GLBL ALL CAP EX C,N/A,ETF,TOR
EQL,ALPS Equal Sector Weight ETF,N/A,ETF,PCX
SMB,VanEck Vectors AMT-Free Short M,N/A,ETF,BTS
QGRO,American Century STOXX U.S. Qua,N/A,ETF,PCX
PZT,Invesco New York AMT-Free Munic,N/A,ETF,PCX
EAGG,iShares ESG U.S. Aggregate Bond,N/A,ETF,PCX
EAI,"Entergy Arkansas, LLC First Mor",N/A,ETF,NYQ
DWMC,AdvisorShares Dorsey Wright Mic,N/A,ETF,NGM
AMU,ETRACS Alerian MLP Index ETN,N/A,ETF,PCX
RJI,AB Svensk Ekportkredit (Swedish,N/A,ETF,PCX
ENFR,Alerian Energy Infrastructure E,N/A,ETF,PCX
VSDA,VictoryShares Dividend Accelera,N/A,ETF,NGM
RBOT.L,ISHARES IV PLC ISHS AUTO & ROBO,N/A,ETF,LSE
PWZ,Invesco California AMT-Free Mun,N/A,ETF,PCX
RAAX,VanEck Vectors Real Asset Alloc,N/A,ETF,PCX
TTAC,TrimTabs All Cap U.S. Free-Cash,N/A,ETF,BTS
GAA,Cambria Global Asset Allocation,N/A,ETF,BTS
EDOG,ALPS Emerging Sector Dividend D,N/A,ETF,PCX
ZGQ.TO,BMO MSCI ALL CNTRY WRLD HIGH QL,N/A,ETF,TOR
DIVB,iShares U.S. Dividend and Buyba,N/A,ETF,BTS
IMAE.AS,ISHARES MSCI EUR A,N/A,ETF,AMS
FBZ,First Trust Brazil AlphaDEX Fun,N/A,ETF,NGM
FIHD,UBS AG UBS AG FI Enhanced Globa,N/A,ETF,PCX
ISPA.DE,IS.S.GL.SE.D.100 U.ETF A.,N/A,ETF,GER
FBGX,UBS AG FI Enhanced Large Cap Gr,N/A,ETF,PCX
RBOT.TO,HORIZONS ROBOTICS AUTOMATION ID,N/A,ETF,TOR
NANR,SPDR S&P North American Natural,N/A,ETF,PCX
CROC,ProShares UltraShort Australian,N/A,ETF,PCX
NUAG,Nuveen Enhanced Yield U.S. Aggr,N/A,ETF,PCX
AADR,AdvisorShares Dorsey Wright,N/A,ETF,PCX
CGXF.TO,CI FIRST ASSET GLD GIANTS CVR,N/A,ETF,TOR
FAB,First Trust Multi Cap Value Alp,N/A,ETF,NGM
FCA,First Trust China AlphaDEX Fund,N/A,ETF,NGM
AOX.DE,ALSTRIA OFFICE REIT-AG,N/A,ETF,GER
FYC,First Trust Small Cap Growth Al,N/A,ETF,NGM
USAI,American Energy Independence ET,N/A,ETF,PCX
DALT,Anfield Capital Diversified Alt,N/A,ETF,BTS
AEB,AEGON N.V. Perp. Cap. Secs. Flo,N/A,ETF,NYQ
MLPG,UBS AG Exchange Traded Access S,N/A,ETF,PCX
FEM,First Trust Emerging Markets Al,N/A,ETF,NGM
FPA,First Trust Asia Pacific Ex-Jap,N/A,ETF,NGM
ACSI,American Customer Satisfaction,N/A,ETF,BTS
SPYI.F,SPDR MSCI ACWI IMI ETF,N/A,ETF,FRA
PLCY,EventShares U.S. Policy Alpha E,N/A,ETF,BTS
FYT,First Trust Small Cap Value Alp,N/A,ETF,NGM
GHYB,Goldman Sachs Access High Yield,N/A,ETF,PCX
FNY,First Trust Mid Cap Growth Alph,N/A,ETF,NGM
AFTY,CSOP FTSE China A50 ETF,N/A,ETF,PCX
ASIA.AX,BETA ASIA ETF UNITS,N/A,ETF,ASX
DWAT,Arrow DWA Tactical ETF,N/A,ETF,NGM
FLAX,Franklin FTSE Asia ex Japan ETF,N/A,ETF,PCX
PSMC,Invesco Conservative Multi-Asse,N/A,ETF,BTS
DXU.TO,DYNAMIC ACTIVE US DIVIDEND ETF,N/A,ETF,TOR
RJN,AB Svensk Ekportkredit (Swedish,N/A,ETF,PCX
FCAN,First Trust Canada AlphaDEX Fun,N/A,ETF,NGM
TPYP,Tortoise North American Pipelin,N/A,ETF,PCX
EXV3.DE,ISH.S.EU.600 TEC.U.ETF A.,N/A,ETF,GER
TAGS,Teucrium Agricultural Fund ETV,N/A,ETF,PCX
FWDB,AdvisorShares FolioBeyond Smart,N/A,ETF,PCX
ALTS,ProShares Morningstar Alternati,N/A,ETF,BTS
GYC,Corporate Asset Backed Corp CAB,N/A,ETF,NYQ
HAWX,iShares Currency Hedged MSCI AC,N/A,ETF,PCX
ASET,FlexShares Real Assets Allocati,N/A,ETF,NGM
RLY,SPDR SSgA Multi Asset Real Retu,N/A,ETF,PCX
FSZ,First Trust Switzerland AlphaDE,N/A,ETF,NGM
AIRR,First Trust RBA American Indust,N/A,ETF,NGM
SWDA.SW,iSh Core MSCI Wrld USD Acc,N/A,ETF,EBS
IVAL,Alpha Architect International Q,N/A,ETF,BTS
EASI,Amplify ETF Trust ETF,N/A,ETF,PCX
NUBD,Nuveen ESG U.S. Aggregate Bond,N/A,ETF,PCX
VGAB.TO,VANGUARD GLOBAL AGG BOND IDX ET,N/A,ETF,TOR
IPKW,Invesco International BuyBack A,N/A,ETF,NGM
CROP,IQ Global Agribusiness Small Ca,N/A,ETF,PCX
PBND,Invesco PureBeta US Aggregate B,N/A,ETF,BTS
AGT,iShares MSCI Argentina and Glob,N/A,ETF,BTS
VILX.L,WISDOMTREE MULTI ASSET ISSUER P,N/A,ETF,LSE
PSMB,Invesco Balanced Multi-Asset Al,N/A,ETF,BTS
FEX,First Trust Large Cap Core Alph,N/A,ETF,NGM
VA.TO,VANGUARD FTSE DEV ASIA PAC ALL,N/A,ETF,TOR
FYX,First Trust Small Cap Core Alph,N/A,ETF,NGM
TAXF,American Century Diversified Mu,N/A,ETF,PCX
HDAW,Xtrackers MSCI All World ex US,N/A,ETF,PCX
FAD,First Trust Multi Cap Growth Al,N/A,ETF,NGM
FLLA,Franklin FTSE Latin America ETF,N/A,ETF,PCX
FLN,First Trust Latin America Alpha,N/A,ETF,NGM
DIVA,AGFiQ Hedged Dividend Income Fu,N/A,ETF,PCX
FXR,First Trust Industrials AlphaDE,N/A,ETF,PCX
FEP,First Trust Europe AlphaDEX Fun,N/A,ETF,NGM
RAVI,FlexShares Ready Access Variabl,N/A,ETF,PCX
GRES,IQ ARB Global Resources ETF,N/A,ETF,PCX
KNOW,Direxion All Cap Insider Sentim,N/A,ETF,PCX
CFA.SI,NikkoAM-STC Asia REIT,N/A,ETF,SES
EEMD,AAM S&P Emerging Markets High D,N/A,ETF,PCX
SMMU,Short Term Municipal Bond Activ,N/A,ETF,PCX
FLSA,Franklin FTSE Saudi Arabia ETF,N/A,ETF,PCX
AGGH.SW,iSh Core Glob AggBnd EUR-H Acc,N/A,ETF,EBS
A35.SI,ABF SG BOND ETF,N/A,ETF,SES
HYI.TO,HORIZONS ACTIVE HIGH YIELD BOND,N/A,ETF,TOR
GSSC,GS ActiveBeta U.S. Small Cap Eq,N/A,ETF,PCX
HAL.TO,HORIZONS ACTIVE CDN DIVIDEND ET,N/A,ETF,TOR
LOWC,SPDR MSCI ACWI Low Carbon Targe,N/A,ETF,PCX
PSMG,Invesco Growth Multi-Asset Allo,N/A,ETF,BTS
GDMA,GadsdenA DynamicA Multi-AssetA,N/A,ETF,PCX
DLRTRAC15.MX,ACTINVER CASA DE BOLSA SA DE CV,N/A,ETF,MEX
BCD,Aberdeen Standard Bloomberg All,N/A,ETF,PCX
FJP,First Trust Japan AlphaDEX Fund,N/A,ETF,NGM
FHDR.BE,AMUNDI GOLD STOCK T,N/A,ETF,BER
CACG,ClearBridge All Cap Growth ETF,N/A,ETF,NGM
FTAG,First Trust Indxx Global Agricu,N/A,ETF,NGM
FGM,First Trust Germany AlphaDEX Fu,N/A,ETF,NGM
9405.SR,Albilad Gold ETF,N/A,ETF,SAU
FEUZ,First Trust Eurozone AlphaDEX E,N/A,ETF,NGM
FNK,First Trust Mid Cap Value Alpha,N/A,ETF,NGM
2B76.DE,ISHS IV-AUTO.+ROBOTIC.ETF,N/A,ETF,GER
GSEU,Goldman Sachs ActiveBeta Europe,N/A,ETF,PCX
HPR.TO,HORIZONS ACTIVE PREFERRED SHARE,N/A,ETF,TOR
WING.L,ISHARES IV PLC ISHS FLLN ANGELS,N/A,ETF,LSE
FHK,First Trust Hong Kong AlphaDEX,N/A,ETF,NGM
COW.TO,ISHARES GLOBAL AGRI INDEX ETF,N/A,ETF,TOR
AGGG.L,ISHARES III PLC ISH GLOBAL AGG,N/A,ETF,LSE
5ESGS.SW,UBSETF S&P 500 ESG H-CHF ACC,N/A,ETF,EBS
GTIP,Goldman Sachs Access Inflation,N/A,ETF,BTS
ZSIL.SW,ZKB Silver ETF - A (CHF),N/A,ETF,EBS
EXXX.BE,ISHARES ATX UCITS ETF,N/A,ETF,BER
AIIQ,AI Powered International Equity,N/A,ETF,PCX
VRAI,Virtus Real Asset Income ETF,N/A,ETF,PCX
JJU,iPathA Series B Bloomberg Alumi,N/A,ETF,PCX
WINC,Western Asset Short Duration In,N/A,ETF,NGM
VGWL.DE,VANG.FTSE A.-WO.U.ETF DLD,N/A,ETF,GER
AWTM,Aware Ultra-Short Duration Enha,N/A,ETF,PCX
QBTL.TO,AGFIQ US MKT NEUT ANTIBETA CAD,N/A,ETF,TOR
FXZ,First Trust Materials AlphaDEX,N/A,ETF,PCX
WALA,Western Alliance Bancorporation,N/A,ETF,NYQ
FLAU,Franklin FTSE Australia ETF,N/A,ETF,PCX
MLPB,ETRACS Alerian MLP Infrastructu,N/A,ETF,PCX
MINC,AdvisorShares Newfleet Multi-se,N/A,ETF,PCX
KORP,American Century Diversified Co,N/A,ETF,PCX
PHYL,PGIM Active High Yield Bond ETF,N/A,ETF,PCX
QINT,American Century Quality Divers,N/A,ETF,PCX
LSAF,LeaderShares AlphaFactor US Cor,N/A,ETF,PCX
KALL,KraneShares MSCI All China Inde,N/A,ETF,PCX
VOOL.DE,MUL-LYX.S+P500VFER UE A,N/A,ETF,GER
RJZ,AB Svensk Ekportkredit (Swedish,N/A,ETF,PCX
IMOM,Alpha Architect International Q,N/A,ETF,BTS
GQHK.DU,N.-F.-NESTOR AFRIKA FDS B,N/A,ETF,DUS
DBAW,Xtrackers MSCI All World ex US,N/A,ETF,PCX
ARGD,Argo Group International Holdin,N/A,ETF,NYQ
3USS.L,WISDOMTREE MULTI ASSET ISSUER P,N/A,ETF,LSE
CSNDX.SW,iSh Nasdaq 100 USD Acc,N/A,ETF,EBS
FMK,First Trust Mega Cap AlphaDEX F,N/A,ETF,NGM
GDVD,Principal Active Global Dividen,N/A,ETF,BTS
HAUD,iShares Currency Hedged MSCI Au,N/A,ETF,PCX
VBU.TO,VANGUARD US AGG BOND INDEX ETF,N/A,ETF,TOR
ACSG,Xtrackers MSCI ACWI ex USA ESG,N/A,ETF,PCX
HTA.TO,HARVEST TECH ACHIEVERS GROWTH I,N/A,ETF,TOR
DBLV,AdvisorShares DoubleLine Value,N/A,ETF,PCX
GSIE,Goldman Sachs ActiveBeta Intern,N/A,ETF,PCX
VMOT,Alpha Architect Value Momentum,N/A,ETF,BTS
WLDR,Affinity World Leaders Equity E,N/A,ETF,BTS
VALQ,American Century STOXX U.S. Qua,N/A,ETF,PCX
SX5E.SW,Invesco EURO STOXX 50 ETF Acc,N/A,ETF,EBS
SEMA.SW,iSh MSCI EM USD Acc,N/A,ETF,EBS
VBG.TO,VANGUARD GLOBAL EX US AGG BND I,N/A,ETF,TOR
AJXA,Great Ajax Corp. 7.25% Converti,N/A,ETF,NYQ
ZKBGF,SWISSCANTO ZKB GOLD ETF AA USD,N/A,ETF,PNK
AFIF,Anfield Universal Fixed Income,N/A,ETF,BTS
FKO,First Trust South Korea AlphaDE,N/A,ETF,NGM
VGH.TO,VANGUARD US DIV APPR IDX ETF CA,N/A,ETF,TOR
TCTL,Premise Capital Frontier Advant,N/A,ETF,BTS
1679.T,SIMPLEX ASSET MANAGEMENT CO LTD,N/A,ETF,JPX
VWRL.SW,Vanguard All World ETF Dist,N/A,ETF,EBS
CSSPX.SW,iSh Core S&P500 USD Acc,N/A,ETF,EBS
HFP.TO,HORIZONS ACTIVE FLT RATE PREF E,N/A,ETF,TOR
1559.T,NOMURA ASSET MANAGEMENT NEXT FU,N/A,ETF,JPX
LSK8.F,LYX.EURO ST.50D.(-2X)I. A,N/A,ETF,FRA
ARB.TO,ACCELERATE ARBITRAGE FUND ETF,N/A,ETF,TOR
EXH1.DE,IS.S.E.600 OIL+G.U.ETF A.,N/A,ETF,GER
EARK.NE,EMERGE ARK GLOBAL DISRUPTIVE IN,N/A,ETF,NEO
RS2K.SW,AMUNDI RUSSELL 2000 ETF,N/A,ETF,EBS
JPJW.BE,JPM-JAPAN EQU. JPMJE ADDL,N/A,ETF,BER
HAD.TO,HORIZONS ACTIVE CDN BOND ETF,N/A,ETF,TOR
LUXU.L,AMUNDI INDEX SOLUTIONS AMUNDI S,N/A,ETF,LSE
GOAI.DE,AIS-GL.ART.INT. AHEOA,N/A,ETF,GER
IAPD.AS,ISHARES ASIA PACIF,N/A,ETF,AMS
SXRV.DE,ISHSVII-NASDAQ 100 DL ACC,N/A,ETF,GER
18MP.BE,AMUNDI ETF MSCI WLD X EMU,N/A,ETF,BER
HFR.TO,HORIZNS ACT ULTRASHORT TERM BND,N/A,ETF,TOR
253160.KS,ARIRANG 200 Futures Inverse 2X,N/A,ETF,KSC
BCCMS.SW,UBSETF COMMO CMCI SF H-CHF ACC,N/A,ETF,EBS
SPYY.DE,SPDR MSCI ACWI UCITS ETF,N/A,ETF,GER
CHEP,AGFiQ U.S. Market Neutral Value,N/A,ETF,PCX
EXXW.DE,IS.DJ AS.PAC.S.D.30 U.ETF,N/A,ETF,GER
GS06.F,GS-INDIA EQUIT.BASE ACCDL,N/A,ETF,FRA
RGLDOU.SW,Raif Solid Gold Ounces A-USD,N/A,ETF,EBS
VAH.TO,VANGUARD FTSE DEV ASIA PAC ETF,N/A,ETF,TOR
SMCP,AlphaMark Actively Managed Smal,N/A,ETF,NGM
NALT.TO,NBI LIQUID ALTERNATIVES ETF,N/A,ETF,TOR
EUDV.SW,SPDR S&P Euro Div Aristocrats,N/A,ETF,EBS
HTA-U.TO,HARVEST TECH ACHIEVER GROWTH IN,N/A,ETF,TOR
C50.PA,AMUNDI ETF ES50 C,N/A,ETF,PAR
HYFA.MI,INVESCO US HIY FALLEN ANGELS UC,N/A,ETF,MIL
IAEX.AS,ISHARES AEX,N/A,ETF,AMS
EXV1.DE,IS.S.EU.600 BANK.U.ETF A.,N/A,ETF,GER
OBXEDNB.OL,DNB ASSET MGMT,N/A,ETF,OSL
CARS.TO,EVOLVE AUTOMOBILE INNOVATION ID,N/A,ETF,TOR
AEMD.DE,AIS-A.IN.MSCI E.M.UCETFDD,N/A,ETF,GER
IWQU.SW,iSh Edg MSCI Wrld Qual USD Acc,N/A,ETF,EBS
CI2U.PA,AMUNDI ETF INDIA-B,N/A,ETF,PAR
1306.T,NOMURA ASSET MANAGEMENT TOPIX E,N/A,ETF,JPX
MIND.TO,HORIZONS ACTIVE AI GLOBAL EQUIT,N/A,ETF,TOR
DWCR,Arrow DWA Country Rotation ETF,N/A,ETF,NGM
USDV.MI,SPDR S&P US DIV ARISTOCRATS UCI,N/A,ETF,MIL
AGED.L,ISHARES IV PLC ISHS AGEING POPU,N/A,ETF,LSE
VE.TO,VANGUARD FTSE DEV EUROPE ALL CA,N/A,ETF,TOR
EAGG.PA,SPDR Euro Agg,N/A,ETF,PAR
ROAI.PA,LYXOR ROBOTICS AI,N/A,ETF,PAR
CSX5.AS,iSHR ESTX50 B A,N/A,ETF,AMS
AM3A.PA,AMUNDI ETF AAA,N/A,ETF,PAR
VDU.TO,VANGUARD FTSE DEVELOPED AC EX U,N/A,ETF,TOR
AYEP.F,ISHSII-ASIA PROP.YLD DLA,N/A,ETF,FRA
TDB.TO,TD CDN AGGREGATE BOND INDEX ETF,N/A,ETF,TOR
JP5K.MU,JPMIF-GLB.INC. A DIV EO,N/A,ETF,MUN
2B76.F,ISHS IV-AUTO.+ROBOTIC.ETF,N/A,ETF,FRA
1456.T,DAIWA ASSET MANAGEMENT ETF JAPA,N/A,ETF,JPX
QL3.SI,IS ASIA,N/A,ETF,SES
C1E.BE,"ABERD.EMERG.M.E.I.DL-,001",N/A,ETF,BER
SXR4.DE,ISHSVII-MSCI USA DL ACC,N/A,ETF,GER
RA-UN.TO,MIDDLEFIELD GLOBAL REAL ASSENT,N/A,ETF,TOR
ABDE.BE,ASSCVI-EM L.C.BD AADL,N/A,ETF,BER
2821.HK,ABF Pan Asia Bond Index,N/A,ETF,SES
HDGE.TO,ACCELERATE ABSOLUTE RETURN HDG,N/A,ETF,TOR
TUHY.TO,TD ACTIVE US HIGH YIELD BOND ET,N/A,ETF,TOR
SAUS.SW,iSh MSCI Australia USD Acc,N/A,ETF,EBS
SAWD.SW,iSh MSCI Wrld ESG-Sc USD Acc,N/A,ETF,EBS
FJ2X.F,FID.FDS-PACIFIC FD A GL.,N/A,ETF,FRA
^DWAW,ADVISORSHARES TRUS,N/A,ETF,NIM
OFDF.MU,OYSTER-M.-A.A.R.EUR CEOPR,N/A,ETF,MUN
CC4.PA,AMUNDI ETF EUR CRP,N/A,ETF,PAR
LYPG.F,MUL-LYX.MSCI W.ITTRUE AEO,N/A,ETF,FRA
FAI.TO,CI FA ACTIVE UTILITY INFRASTRUC,N/A,ETF,TOR
ECAR.SW,iSh Elec Veh Drv Tech USD Acc,N/A,ETF,EBS
1343.T,NOMURA ASSET MANAGEMENT NEXT FU,N/A,ETF,JPX
QVMP.DE,IMIII-I.S+P 500 QVM A,N/A,ETF,GER
IEVL.SW,iSh Edg MSCI EuropeVal EUR Acc,N/A,ETF,EBS
1552.T,MITSUBISHI UFJ KOKUSAI AM CO S&,N/A,ETF,JPX
XSUS.TO,ISHARES ESG AWARE MSCI USA INDE,N/A,ETF,TOR
XSEM.TO,ISHARES ESG AWARE MSCI EMRG MKT,N/A,ETF,TOR
DAXEX.SW,iSh Core DAX EUR Acc,N/A,ETF,EBS
O9P.SI,IS ASIA,N/A,ETF,SES
NQ65.HA,AMUND.DISCOUNT BALANC.ADA,N/A,ETF,HAN
FAO.TO,CI FA ACTIVE CREDIT ETF,N/A,ETF,TOR
CSAV.TO,CI FIRST ASSET HIGH INTEREST SA,N/A,ETF,TOR
LYMS.DE,MUL-LYX.NASDAQ-100 UE A,N/A,ETF,GER
AGBP.L,ISHARES III PLC ISH GLOBAL AGG,N/A,ETF,LSE
006208.TW,FUBON ASSET MANAGEMENT CO LTD F,N/A,ETF,TAI
DIVS.TO,EVOLVE ACTIVE CDN PREF SHARE FU,N/A,ETF,TOR
18M2.DE,AMUNDI ETF EMU HGH DIV.,N/A,ETF,GER
EUNK.DE,ISHSIII-C.M.E.U.E.EO ACC,N/A,ETF,GER
HJUI.F,DWS AKT.STRATEGIE DT.LC,N/A,ETF,FRA
EUN4.F,ISHSIII-EO AGGR.BD EO DIS,N/A,ETF,FRA
HFUSAS.SW,UBSETF HFRX HedFund SF USD ACC,N/A,ETF,EBS
SXR5.DU,ISHS7-MSCI JP.ETF DL ACC,N/A,ETF,DUS
DZ7P.HM,DWS VORSORGE AS (FLEX),N/A,ETF,HAM
LM53.F,LMGF-QSMV AS.P.EX.J.ADDLA,N/A,ETF,FRA
RBOT.MI,ISHARES AUTOMAT & ROBOTICS UCIT,N/A,ETF,MIL
VUAA.MI,VANGUARD S&P 500 UCITS ETF ACC,N/A,ETF,MIL
TIP1E.SW,UBSETF BBG TIPS 1-10 H-EUR ACC,N/A,ETF,EBS
VWRL.MI,VANGUARD FTSE ALL-WORLD UCITS E,N/A,ETF,MIL
FK4G.BE,JHCAP-INT.US CORE AEOAHD,N/A,ETF,BER
D6RM.F,DEKA-DIVID.STRATEG.CF(A),N/A,ETF,FRA
HAB.DE,HAMBORNER REIT AG O.N.,N/A,ETF,GER
FTGG.F,FIR.T.G.-GER.ALPHDEX A EO,N/A,ETF,FRA
FAHY.DE,IMIII-I.US H.Y.F.A. A,N/A,ETF,GER
CC1U.PA,AMUNDI ETF CHINA-B,N/A,ETF,PAR
CSBGU3.SW,iSh $ TreasBnd 1-3y USD Acc B,N/A,ETF,EBS
1677.T,NIKKO ASSET MANAGEMENT CO LTD L,N/A,ETF,JPX
JP56.BE,JPM-GBL.HC.JPMGLHC ADDL,N/A,ETF,BER
FH6H.F,3 BK AMER.STOCK-MIX INH.,N/A,ETF,FRA
HAU.TO,HORIZONS ACTIVE US DIVIDEND ETF,N/A,ETF,TOR
ROAI.SW,Lyxor Robotics & AI,N/A,ETF,EBS
2555.T,SIMPLEX AM TSE REIT ETF,N/A,ETF,JPX
FLGA.TO,FRANKLIN LIBERTY GLOBAL AGG BON,N/A,ETF,TOR
XESG.TO,ISHARES ESG AWARE MSCI CDA INDE,N/A,ETF,TOR
XAUS.L,XTRACKERS X S&P ASX 200,N/A,ETF,LSE
P500H.PA,AMUNDI PEA SP500 H,N/A,ETF,PAR
1368.T,DAIWA ASSET MANAGEMENT ETF JAPA,N/A,ETF,JPX
FJ23.F,FID.FDS-USD CASH FD A GL.,N/A,ETF,FRA
WBND,Western Asset Total Return ETF,N/A,ETF,NGM
HY3M.DE,VE VEC.EM.MKT.HY BD A,N/A,ETF,GER
309170.KS,ARIRANG KRX300IT,N/A,ETF,KSC
GENDER.SW,UBSETF GLOBAL GENDER USD ACC,N/A,ETF,EBS
FLRT,AdvisorShares Pacific Asset Enh,N/A,ETF,PCX
CMAG.TO,CI MUNRO ALT GLOBAL GROWTH ETF,N/A,ETF,TOR
ATSX.TO,ACCELERATE ENHANCED CDN BM ALT,N/A,ETF,TOR
IWMO.SW,iSh Edg MSCI Wrld Mom USD Acc,N/A,ETF,EBS
EXV9.DE,ISH.S.EU.600 T+L U.ETF A.,N/A,ETF,GER
FJFD.BE,AMPEGA BALANCED 3 I (A),N/A,ETF,BER
VGWD.BE,VA.FTSE A.W.H.D.Y.UETFDLD,N/A,ETF,BER
6AQQ.F,AIS-AM.MSCI NDQ100 EOC,N/A,ETF,FRA
DXZ.TO,DYNAMIC ACTIVE US MID CAP ETF,N/A,ETF,TOR
EMAE.MI,SPDR MSCI EM ASIA UCITS ETF,N/A,ETF,MIL
CW8.PA,AMUNDI ETF MSCI WR,N/A,ETF,PAR
0BY4.BE,ISHSTR-MSCI ACWI EX US ET,N/A,ETF,BER
DJFJ.BE,AL.US LC GR. A (EUR),N/A,ETF,BER
AMEA.DE,AIS-AM.MSCI EM A. EOC,N/A,ETF,GER
FHD.TO,FIRST TRUST ALPHADEX US CNSMR D,N/A,ETF,TOR
DXP.TO,DYNAMIC ACTIVE PREFERRED SHARES,N/A,ETF,TOR
SMRT.PA,AMUNDI SMART BETA,N/A,ETF,PAR
CD91.DE,C.S.-NYSE AR.GO.B.U.ETF I,N/A,ETF,GER
00730.TW,FUBON ASSET MANAGEMENT CO LTD F,N/A,ETF,TAI
CASH.MI,L&G E FUND MSCI CHINA A UCITS E,N/A,ETF,MIL
NQ6X.MU,AM.MULT.MANA.BEST SEL.ADA,N/A,ETF,MUN
AEF3.DU,ASSCVI-JAPAN.EQ. A-2,N/A,ETF,DUS
DXO.TO,DYNAMIC ACTIVE CROSSOVER BOND E,N/A,ETF,TOR
XCSR.TO,iSHARES ESG ADVANCED MSCI CANAD,N/A,ETF,TOR
LYXD.F,MUL-LX.EO GOV.BD 7-10Y A,N/A,ETF,FRA
DAXX.MI,LYXOR DAX (DR) UCITS ETF - ACC,N/A,ETF,MIL
QQQS.L,WISDOMTREE MULTI ASSET ISSUER P,N/A,ETF,LSE
ANX.PA,AMUNDI ETF NDX 100,N/A,ETF,PAR
XAW-U.TO,ISHARES CORE MSCI ALL EX CAN ET,N/A,ETF,TOR
ESPO.SW,VanEck Gaming and eSports ETF,N/A,ETF,EBS
XAYH.DU,ABFCPI-SU.US TH.PTF A,N/A,ETF,DUS
ZPJV.F,SISF-EURO GOVERN.BD A ACC,N/A,ETF,FRA
QBB.TO,MACKENZIE CDN AGGREGATE BOND IN,N/A,ETF,TOR
IQQX.DE,ISHS-ASIA PAC.DIV.DL D,N/A,ETF,GER
VEF.TO,VANGUARD FTSE DEV AC EX US IDX,N/A,ETF,TOR
DXC.TO,DYNAMIC ACTIVE CANADIAN DIVIDEN,N/A,ETF,TOR
CSW.PA,AMUNDI ETF MS SWI,N/A,ETF,PAR
195980.KS,ARIRANG SYNTH-EM(H),N/A,ETF,KSC
WZFM.BE,AKZENT INV.(LUX)1-BONUS 4,N/A,ETF,BER
JYJC.BE,JPM-GL.SO.RE. JPMGSR AA,N/A,ETF,BER
JPJV.HA,JPM-INDIA FD JPMI ADDL,N/A,ETF,HAN
VGWE.DE,VA.FTSE A.W.H.D.Y.UETFDLA,N/A,ETF,GER
MAM9.BE,MAINFIRST-GERMANY FUND A,N/A,ETF,BER
FHU.TO,FIRST TRUST ALPHADEX US UTILITI,N/A,ETF,TOR
10AM.F,AIS-A.I.BA.G.A.500M UEDED,N/A,ETF,FRA
DBXZ.DE,XTR.FTSE ALL-SHARE 1D,N/A,ETF,GER
091180.KS,KODEX AUTOs,N/A,ETF,KSC
LYAEJ.SW,Lyxor MSCI AC APEJ - Acc,N/A,ETF,EBS
JBGOGX.SW,SWC Physical Gold (GBP) AX,N/A,ETF,EBS
ALQD.L,XTRACKERS II X USD ASIACORP BON,N/A,ETF,LSE
XAYK.HM,ABI-SH.DURAT.BD PTF A,N/A,ETF,HAM
CFE5.BE,C WO.WI.-C W.W.G.E.E. A1,N/A,ETF,BER
18MK.BE,AIS-AM.MSCI IND.EOC,N/A,ETF,BER
DED1.BE,DEKA-EUR.NEBENWERTE TF(A),N/A,ETF,BER
XG4H.DU,MFS M.-EUROP.VALUE A1 DL,N/A,ETF,DUS
XG49.DU,MFS M.-EM.MKTS DEBT A1 DL,N/A,ETF,DUS
USRI.PA,AMUNDI MSCI US SRI,N/A,ETF,PAR
FHE.TO,FIRST TRUST ALPHADEX US ENERGY,N/A,ETF,TOR
EPRA.L,AMUNDI ETF AMUNDI INDEX FTSE EP,N/A,ETF,LSE
TGED.TO,TD ACTIVE GLOBAL ENHANCED DIVID,N/A,ETF,TOR
VWCE.F,VANG.FTSE A.W. DLA,N/A,ETF,FRA
UFM2.MU,UBS LUX STR.GWTH EO P-ACC,N/A,ETF,MUN
HJUU.BE,DWS TOP ASIEN LC,N/A,ETF,BER
